Season Start,Player Name,PTS,PER,TOV,WS,VORP
2001,Juwan Howard,18.049382716049383,16.0,2.9876543209876543,4.4,1.2
2001,Juwan Howard,17.814814814814813,16.6,2.703703703703704,2.2,0.6
2002,Juwan Howard,14.62962962962963,15.8,1.876543209876543,4.9,0.9
2002,Juwan Howard,12.90566037735849,15.1,1.471698113207547,3.4,0.5
2002,Juwan Howard,17.892857142857142,17.1,2.642857142857143,1.6,0.4
2003,Juwan Howard,18.415584415584416,17.2,2.4545454545454546,6.0,2.2
2004,Juwan Howard,16.987654320987655,15.6,2.197530864197531,3.6,-0.6
2005,Juwan Howard,9.59016393442623,13.0,1.2950819672131149,3.2,0.3
2006,Juwan Howard,11.775,12.5,1.6625,3.7,-0.2
2015,K.J. McDaniels,7.854838709677419,10.6,1.6935483870967742,0.6,-0.2
2015,K.J. McDaniels,9.153846153846152,10.8,2.0,0.6,-0.2
2015,K.J. McDaniels,1.1,4.6,0.1,0.0,-0.1
2016,K.J. McDaniels,2.4054054054054053,10.6,0.4594594594594595,0.2,-0.2
2017,K.J. McDaniels,4.204081632653061,11.5,0.5918367346938775,0.5,-0.3
2017,K.J. McDaniels,2.7586206896551726,10.2,0.3448275862068966,0.3,-0.1
2017,K.J. McDaniels,6.3,12.5,0.95,0.3,-0.1
2005,Kaniel Dickens,1.181818181818182,6.7,0.1818181818181818,0.0,-0.1
2003,Kareem Rush,2.986842105263158,5.8,0.8289473684210527,-0.6,-1.1
2006,Kareem Rush,10.085106382978724,9.8,1.3829787234042554,-0.2,-0.6
2008,Kareem Rush,8.28169014084507,10.0,0.8732394366197183,1.0,-0.4
2009,Kareem Rush,2.16,6.3,0.4,0.0,-0.2
2001,Karl Malone*,23.185185185185187,24.7,3.0123456790123457,13.1,5.8
2002,Karl Malone*,22.35,21.1,3.2875,9.8,4.4
2003,Karl Malone*,20.580246913580247,21.7,2.592592592592593,11.1,4.8
2016,Karl-Anthony Towns,18.32926829268293,22.5,2.231707317073171,8.3,3.1
2017,Karl-Anthony Towns,25.134146341463413,26.0,2.5853658536585367,12.7,5.4
2012,Kawhi Leonard,7.921875,16.6,0.6875,5.5,2.4
2013,Kawhi Leonard,11.879310344827584,16.4,1.0689655172413792,6.2,2.7
2014,Kawhi Leonard,12.787878787878787,19.4,1.2121212121212122,7.7,3.8
2015,Kawhi Leonard,16.515625,22.0,1.515625,8.6,4.1
2016,Kawhi Leonard,21.15277777777778,26.0,1.4583333333333333,13.7,6.2
2017,Kawhi Leonard,25.513513513513512,27.5,2.081081081081081,13.6,6.2
2017,Kay Felder,3.952380952380953,11.2,0.7380952380952381,0.0,-0.4
2002,Kedrick Brown,2.1724137931034484,11.9,0.2413793103448276,0.4,0.1
2003,Kedrick Brown,2.843137254901961,8.8,0.4509803921568627,0.5,-0.4
2004,Kedrick Brown,5.254545454545455,12.5,0.5272727272727272,2.0,0.3
2004,Kedrick Brown,5.238095238095238,11.7,0.5714285714285714,0.8,0.1
2004,Kedrick Brown,5.264705882352941,13.0,0.5,1.2,0.2
2006,Keith Bogans,8.63888888888889,10.7,1.25,2.3,0.4
2006,Keith Bogans,8.743589743589743,12.4,1.051282051282051,1.2,0.1
2006,Keith Bogans,8.515151515151516,9.3,1.4848484848484849,1.2,0.3
2007,Keith Bogans,5.050847457627119,9.2,0.7796610169491526,1.7,0.2
2008,Keith Bogans,8.670731707317072,10.9,0.6463414634146342,4.9,1.8
2009,Keith Bogans,5.6,9.7,0.6307692307692307,2.5,0.6
2009,Keith Bogans,5.25,8.0,0.5277777777777778,1.5,0.4
2009,Keith Bogans,6.0344827586206895,12.5,0.7586206896551724,1.0,0.2
2010,Keith Bogans,4.39240506329114,7.7,0.6708860759493671,2.6,0.8
2011,Keith Bogans,4.378048780487805,9.0,0.5,3.6,0.7
2012,Keith Bogans,4.2,4.8,0.6,0.0,-0.1
2013,Keith Bogans,4.202702702702703,6.7,0.6621621621621622,1.4,0.3
2004,Keith McLeod,2.6666666666666665,8.1,0.8787878787878788,0.2,-0.3
2005,Keith McLeod,7.849056603773585,10.4,1.8679245283018868,0.3,-0.4
2007,Kelenna Azubuike,7.097560975609756,13.4,0.951219512195122,1.2,-0.1
2009,Kelenna Azubuike,14.364864864864863,14.7,1.2837837837837838,4.1,0.8
2010,Kelenna Azubuike,13.88888888888889,19.8,0.7777777777777778,0.7,0.1
2014,Kelly Olynyk,8.67142857142857,15.2,1.5142857142857142,2.9,0.9
2015,Kelly Olynyk,10.25,15.9,1.53125,3.6,1.5
2016,Kelly Olynyk,9.956521739130435,16.3,1.072463768115942,4.1,1.1
2017,Kelly Olynyk,9.04,15.2,1.28,4.1,1.0
2016,Kelly Oubre,3.746031746031746,8.2,0.5396825396825397,0.4,-0.7
2017,Kelly Oubre,6.341772151898734,9.1,0.620253164556962,2.1,-0.1
2003,Kelvin Cato,4.5479452054794525,15.5,0.7671232876712328,3.8,0.3
2015,Kemba Walker,17.338709677419356,17.6,1.6129032258064515,4.5,2.3
2016,Kemba Walker,20.85185185185185,20.8,2.111111111111111,9.9,4.4
2017,Kemba Walker,23.16455696202532,21.3,2.1265822784810124,8.1,3.9
2001,Kendall Gill,9.129032258064516,10.1,1.5483870967741935,-0.4,-0.3
2002,Kendall Gill,5.723076923076923,7.6,0.8461538461538461,0.7,-0.6
2003,Kendall Gill,8.707317073170731,10.6,1.3170731707317074,1.9,-0.3
2004,Kendall Gill,9.625,11.1,1.4821428571428572,0.4,-0.5
2013,Kendall Marshall,2.9791666666666665,7.8,1.1875,-0.2,-0.9
2014,Kendall Marshall,7.962962962962963,12.6,2.7777777777777777,0.9,-1.0
2015,Kendall Marshall,4.214285714285714,12.4,1.25,0.8,-0.2
2008,Kendrick Perkins,6.948717948717949,13.3,1.6025641025641026,6.2,2.2
2009,Kendrick Perkins,8.526315789473685,13.2,2.171052631578948,5.6,2.4
2010,Kendrick Perkins,10.14102564102564,15.0,2.1153846153846154,5.2,1.2
2013,Kendrick Perkins,4.230769230769231,8.2,1.3974358974358974,2.5,0.8
2014,Kendrick Perkins,3.403225806451613,6.3,1.4516129032258065,0.8,-0.2
2015,Kendrick Perkins,3.6176470588235294,7.0,1.3970588235294117,0.1,-0.6
2015,Kendrick Perkins,3.9607843137254894,7.4,1.4509803921568627,0.3,-0.4
2014,Kenneth Faried,13.7,19.8,1.6875,6.5,1.8
2015,Kenneth Faried,12.613333333333332,18.4,1.5733333333333333,5.6,1.4
2016,Kenneth Faried,12.462686567164178,21.0,1.3582089552238803,5.5,1.2
2017,Kenneth Faried,9.62295081967213,20.3,0.9508196721311476,4.6,0.9
2001,Kenny Anderson,7.454545454545454,12.2,1.5757575757575757,1.1,-0.3
2002,Kenny Anderson,9.61842105263158,13.6,1.5657894736842106,5.2,1.0
2003,Kenny Anderson,6.098360655737705,13.6,1.2295081967213115,1.6,0.0
2003,Kenny Anderson,6.131578947368421,15.9,0.868421052631579,1.5,0.3
2003,Kenny Anderson,6.043478260869565,10.2,1.826086956521739,0.1,-0.3
2004,Kenny Anderson,5.954545454545454,11.1,1.1363636363636365,1.5,-0.1
2001,Kenny Thomas,7.135135135135135,11.2,1.5675675675675675,2.2,0.2
2004,Kenny Thomas,13.594594594594597,15.9,2.324324324324324,6.6,1.8
2005,Kenny Thomas,12.438356164383562,15.2,1.7945205479452055,4.3,0.5
2005,Kenny Thomas,11.27659574468085,13.0,1.7659574468085106,2.0,-0.1
2005,Kenny Thomas,14.538461538461538,18.9,1.8461538461538465,2.3,0.6
2006,Kenny Thomas,9.121951219512194,15.0,1.646341463414634,5.5,1.6
2013,Kent Bazemore,2.0163934426229506,11.3,0.2950819672131147,0.1,-0.2
2014,Kent Bazemore,6.014925373134329,11.2,1.1791044776119404,0.2,-0.1
2014,Kent Bazemore,2.2954545454545454,6.2,0.6363636363636364,-0.2,-0.3
2014,Kent Bazemore,13.130434782608695,13.3,2.217391304347826,0.4,0.1
2015,Kent Bazemore,5.2,9.7,0.9733333333333334,1.6,0.1
2016,Kent Bazemore,11.626666666666669,13.4,1.84,4.1,1.2
2017,Kent Bazemore,10.972602739726028,11.5,1.7123287671232876,2.1,0.6
2014,Kentavious Caldwell-Pope,5.875,9.4,0.35,1.8,0.0
2015,Kentavious Caldwell-Pope,12.71951219512195,11.2,1.146341463414634,2.8,0.6
2016,Kentavious Caldwell-Pope,14.539473684210526,12.4,1.381578947368421,5.3,2.2
2017,Kentavious Caldwell-Pope,13.776315789473683,12.8,1.131578947368421,4.5,1.9
2001,Kenyon Martin,11.970588235294118,13.4,2.0294117647058822,2.1,0.8
2002,Kenyon Martin,14.876712328767123,14.5,2.356164383561644,4.9,1.8
2003,Kenyon Martin,16.662337662337663,16.9,2.493506493506493,7.1,2.1
2005,Kenyon Martin,15.528571428571428,17.5,2.128571428571429,5.3,2.1
2007,Kenyon Martin,9.5,5.4,2.5,0.0,-0.1
2008,Kenyon Martin,12.352112676056338,14.7,1.2816901408450705,5.0,1.1
2009,Kenyon Martin,11.651515151515152,13.6,1.5757575757575757,4.0,1.6
2010,Kenyon Martin,11.5,13.4,1.5689655172413792,3.3,1.1
2011,Kenyon Martin,8.625,14.1,1.2291666666666667,2.7,1.2
2012,Kenyon Martin,5.166666666666667,9.9,0.7619047619047619,0.9,0.1
2014,Kenyon Martin,4.28125,12.2,0.8125,1.2,0.5
2001,Keon Clark,7.901234567901234,15.6,1.1111111111111112,3.7,0.7
2001,Keon Clark,8.978260869565217,19.2,0.9130434782608696,3.2,1.0
2002,Keon Clark,11.296296296296296,16.7,1.728395061728395,5.3,0.8
2003,Keon Clark,6.7,13.9,1.175,4.7,1.4
2002,Kerry Kittles,13.439024390243905,16.1,1.329268292682927,7.7,2.7
2003,Kerry Kittles,13.046153846153846,18.3,0.8461538461538461,7.7,2.9
2004,Kerry Kittles,13.073170731707316,14.7,1.1585365853658536,7.6,2.5
2008,Kevin Durant,20.3,15.8,2.9,2.3,0.4
2009,Kevin Durant,25.283783783783782,20.8,3.0405405405405403,7.9,2.8
2010,Kevin Durant,30.146341463414632,26.2,3.304878048780488,16.1,5.8
2011,Kevin Durant,27.705128205128204,23.6,2.7948717948717947,12.0,3.7
2012,Kevin Durant,28.03030303030303,26.2,3.757575757575758,12.2,4.6
2013,Kevin Durant,28.14814814814815,28.3,3.45679012345679,18.9,7.6
2014,Kevin Durant,32.01234567901235,29.8,3.5185185185185186,19.2,8.5
2015,Kevin Durant,25.40740740740741,27.6,2.740740740740741,4.8,1.9
2016,Kevin Durant,28.18055555555556,28.2,3.4722222222222223,14.5,6.4
2017,Kevin Durant,25.080645161290324,27.6,2.225806451612903,12.0,5.2
2001,Kevin Garnett,22.02469135802469,23.9,2.8395061728395063,11.8,6.2
2002,Kevin Garnett,21.160493827160494,23.8,2.8271604938271606,12.8,7.0
2003,Kevin Garnett,22.963414634146343,26.4,2.792682926829268,15.6,9.0
2004,Kevin Garnett,24.23170731707317,29.4,2.5853658536585367,18.3,9.8
2005,Kevin Garnett,22.15853658536585,28.2,2.707317073170732,16.1,9.3
2006,Kevin Garnett,21.789473684210527,26.8,2.3684210526315788,14.9,7.4
2008,Kevin Garnett,18.83098591549296,25.3,1.943661971830986,12.9,5.5
2009,Kevin Garnett,15.771929824561404,21.2,1.5789473684210529,7.1,2.7
2010,Kevin Garnett,14.347826086956522,19.4,1.463768115942029,7.3,2.4
2011,Kevin Garnett,14.873239436619718,20.6,1.619718309859155,9.0,3.4
2013,Kevin Garnett,14.764705882352942,19.2,1.6176470588235294,5.6,1.5
2014,Kevin Garnett,6.518518518518518,13.3,1.2777777777777777,1.2,0.0
2015,Kevin Garnett,6.872340425531915,15.2,0.9787234042553192,1.9,0.4
2015,Kevin Garnett,6.785714285714286,14.8,1.0714285714285714,1.6,0.3
2015,Kevin Garnett,7.6,19.3,0.2,0.3,0.1
2016,Kevin Garnett,3.210526315789474,12.3,0.4210526315789473,1.1,0.3
2009,Kevin Love,11.098765432098766,18.3,1.4567901234567902,5.3,0.5
2010,Kevin Love,14.033333333333331,20.7,1.95,4.9,1.7
2011,Kevin Love,20.21917808219178,24.3,2.1232876712328768,11.4,3.8
2012,Kevin Love,26.036363636363635,25.4,2.327272727272727,10.0,3.5
2013,Kevin Love,18.33333333333333,17.9,2.1666666666666665,1.1,0.1
2014,Kevin Love,26.103896103896105,26.9,2.5454545454545454,14.3,7.3
2015,Kevin Love,16.373333333333335,18.8,1.6266666666666667,8.7,2.5
2016,Kevin Love,16.025974025974026,19.0,1.844155844155844,8.5,2.8
2017,Kevin Love,19.03333333333333,21.1,2.033333333333333,6.4,1.3
2005,Kevin Martin,2.911111111111111,8.7,0.5333333333333333,0.1,-0.3
2006,Kevin Martin,10.805555555555555,14.8,1.125,5.5,1.0
2008,Kevin Martin,23.65573770491803,21.0,2.1475409836065573,8.4,1.7
2009,Kevin Martin,24.58823529411765,19.2,2.862745098039216,4.7,0.8
2010,Kevin Martin,20.565217391304348,17.0,2.0,4.2,0.5
2010,Kevin Martin,19.818181818181817,17.0,1.5909090909090908,1.9,0.3
2010,Kevin Martin,21.25,17.1,2.375,2.3,0.2
2011,Kevin Martin,23.45,21.4,2.3,9.5,2.3
2012,Kevin Martin,17.05,16.5,1.75,3.3,0.7
2013,Kevin Martin,13.987012987012989,16.0,1.3116883116883118,7.0,1.3
2014,Kevin Martin,19.08823529411765,16.3,1.5588235294117647,5.3,0.8
2015,Kevin Martin,19.97435897435897,16.7,1.948717948717949,1.9,0.0
2016,Kevin Martin,9.345454545454546,11.5,0.9818181818181818,1.2,-0.7
2016,Kevin Martin,10.64102564102564,11.9,1.051282051282051,0.8,-0.7
2016,Kevin Martin,6.1875,10.1,0.8125,0.4,0.0
2001,Kevin Ollie,3.085714285714286,10.3,0.7,1.4,-0.4
2001,Kevin Ollie,3.803921568627451,11.4,0.7843137254901961,1.6,-0.1
2002,Kevin Ollie,5.703703703703703,12.3,1.308641975308642,2.4,-0.7
2002,Kevin Ollie,5.846153846153846,11.2,1.5384615384615383,0.7,-0.8
2003,Kevin Ollie,6.512195121951219,13.7,0.8780487804878049,3.8,-0.2
2003,Kevin Ollie,5.716981132075472,13.5,0.6792452830188679,2.1,-0.3
2003,Kevin Ollie,7.9655172413793105,14.0,1.2413793103448276,1.7,0.1
2004,Kevin Ollie,4.158536585365853,12.2,0.9878048780487804,2.4,-0.4
2006,Kevin Ollie,2.742857142857143,7.8,0.4142857142857143,1.1,-0.6
2008,Kevin Ollie,1.75,9.7,0.125,0.5,-0.2
2009,Kevin Ollie,4.04,9.9,0.68,1.2,-0.4
2012,Kevin Seraphin,7.947368421052632,15.8,1.1578947368421053,2.3,0.2
2015,Kevin Seraphin,6.582278481012659,12.5,1.240506329113924,1.7,-0.3
2016,Kevin Seraphin,3.8958333333333335,10.8,0.8958333333333334,-0.2,-0.3
2001,Kevin Willis,9.256410256410255,14.6,1.1153846153846154,3.1,-0.6
2001,Kevin Willis,8.82857142857143,15.3,1.1428571428571428,1.7,-0.2
2001,Kevin Willis,9.604651162790695,14.1,1.0930232558139534,1.4,-0.4
2002,Kevin Willis,6.057692307692308,16.1,0.7884615384615384,1.7,-0.7
2003,Kevin Willis,4.183098591549296,12.5,0.8450704225352113,1.6,-0.4
2004,Kevin Willis,3.4166666666666665,14.9,0.6666666666666666,0.9,-0.1
2017,Kevon Looney,2.547169811320755,13.4,0.320754716981132,1.4,0.3
2001,Keyon Dooling,5.907894736842105,12.6,1.236842105263158,1.4,-0.4
2002,Keyon Dooling,4.142857142857143,7.4,0.7142857142857143,0.0,-0.2
2004,Keyon Dooling,6.206896551724138,10.0,1.1206896551724137,0.3,-0.8
2005,Keyon Dooling,5.162162162162162,10.1,0.8783783783783784,1.5,-0.5
2006,Keyon Dooling,9.4,12.6,1.64,1.1,-0.4
2007,Keyon Dooling,7.893939393939394,11.1,1.0909090909090908,2.1,-0.2
2008,Keyon Dooling,8.069444444444445,14.1,0.8472222222222222,3.7,0.1
2009,Keyon Dooling,9.714285714285714,13.6,1.3636363636363635,3.7,0.4
2010,Keyon Dooling,6.867924528301887,11.6,1.1132075471698113,0.7,-0.5
2011,Keyon Dooling,7.1375,11.3,1.1375,2.9,-0.1
2001,Khalid El-Amin,6.28,12.2,1.08,0.6,-0.4
2013,Khris Middleton,6.111111111111111,11.4,0.4074074074074074,0.9,0.0
2014,Khris Middleton,12.073170731707316,12.5,1.5,2.7,0.3
2015,Khris Middleton,13.354430379746836,15.6,1.4303797468354431,6.7,2.0
2016,Khris Middleton,18.151898734177216,16.8,2.278481012658228,6.1,1.9
2017,Khris Middleton,14.689655172413794,15.0,2.2413793103448274,1.6,0.3
2002,Kirk Haston,1.7333333333333334,4.0,0.2,-0.2,-0.2
2003,Kirk Haston,0.5,-9.1,0.5833333333333334,-0.4,-0.2
2005,Kirk Hinrich,15.662337662337665,15.3,2.2857142857142856,7.2,3.7
2006,Kirk Hinrich,15.851851851851851,15.5,2.320987654320988,7.6,2.9
2007,Kirk Hinrich,16.5875,17.0,2.3875,10.1,3.5
2008,Kirk Hinrich,11.493333333333334,13.1,2.0933333333333333,3.6,0.7
2009,Kirk Hinrich,9.862745098039216,13.9,1.7058823529411764,2.6,0.8
2010,Kirk Hinrich,10.87837837837838,11.6,1.527027027027027,4.0,1.2
2011,Kirk Hinrich,10.23611111111111,12.3,1.6805555555555556,3.0,0.3
2011,Kirk Hinrich,11.0625,13.5,1.75,2.3,0.3
2011,Kirk Hinrich,8.583333333333334,9.8,1.5416666666666667,0.7,0.0
2012,Kirk Hinrich,6.583333333333333,9.2,1.2083333333333333,1.8,0.2
2013,Kirk Hinrich,7.65,10.8,1.65,3.1,0.3
2015,Kirk Hinrich,5.712121212121212,6.8,1.106060606060606,1.0,-0.3
2005,Kirk Snyder,4.970588235294118,8.6,0.8529411764705882,-0.2,-0.7
2006,Kirk Snyder,7.970588235294118,14.6,1.0294117647058822,2.2,0.5
2007,Kirk Snyder,4.923076923076923,12.2,0.6666666666666666,1.4,0.1
2012,Klay Thompson,12.515151515151516,14.9,1.5606060606060606,1.7,0.1
2013,Klay Thompson,16.573170731707318,12.7,1.9146341463414636,4.3,1.4
2014,Klay Thompson,18.37037037037037,14.3,1.6666666666666667,6.7,1.9
2015,Klay Thompson,21.662337662337663,20.8,1.9350649350649352,8.8,2.9
2016,Klay Thompson,22.1375,18.6,1.725,8.0,1.8
2017,Klay Thompson,22.33333333333333,17.4,1.641025641025641,7.1,1.5
2001,Kobe Bryant,28.5,24.5,3.235294117647059,11.3,4.4
2002,Kobe Bryant,25.2375,23.2,2.7875,12.7,5.0
2003,Kobe Bryant,30.01219512195122,26.2,3.5121951219512195,14.9,7.1
2004,Kobe Bryant,23.953846153846158,23.7,2.6307692307692307,10.7,4.7
2005,Kobe Bryant,27.560606060606062,23.3,4.090909090909091,8.1,4.5
2006,Kobe Bryant,35.4,28.0,3.125,15.3,6.5
2007,Kobe Bryant,31.55844155844156,26.1,3.311688311688312,13.0,5.3
2008,Kobe Bryant,28.32926829268293,24.2,3.1341463414634148,13.8,6.0
2009,Kobe Bryant,26.841463414634145,24.4,2.5609756097560976,12.7,4.9
2010,Kobe Bryant,26.98630136986301,21.9,3.191780821917808,9.4,4.0
2011,Kobe Bryant,25.341463414634145,23.9,2.963414634146341,10.3,4.1
2012,Kobe Bryant,27.86206896551724,21.9,3.5172413793103448,6.2,2.4
2013,Kobe Bryant,27.346153846153847,23.0,3.6794871794871793,10.9,5.1
2014,Kobe Bryant,13.833333333333334,10.7,5.666666666666667,-0.4,-0.2
2015,Kobe Bryant,22.34285714285714,17.6,3.657142857142857,0.2,0.7
2011,Kosta Koufos,3.2,12.6,0.62,0.2,-0.5
2011,Kosta Koufos,2.717948717948718,10.4,0.6410256410256411,0.0,-0.3
2013,Kosta Koufos,8.0,17.2,0.654320987654321,6.5,1.6
2017,Kosta Koufos,6.619718309859155,13.8,0.8591549295774648,2.6,0.0
2015,Kostas Papanikolaou,4.232558139534884,7.8,1.2790697674418603,0.5,-0.1
2017,Kris Dunn,3.756410256410256,8.1,1.141025641025641,0.1,-0.1
2005,Kris Humphries,4.149253731343284,9.5,0.7761194029850746,-0.3,-0.7
2006,Kris Humphries,3.032258064516129,10.3,0.5,0.2,-0.4
2008,Kris Humphries,5.671428571428572,15.7,0.6714285714285714,1.8,-0.3
2010,Kris Humphries,7.057971014492754,15.1,0.9565217391304348,1.9,-0.8
2010,Kris Humphries,8.090909090909092,15.1,1.2045454545454546,1.3,-0.6
2011,Kris Humphries,10.013513513513514,17.8,1.391891891891892,5.4,1.0
2013,Kris Humphries,5.769230769230769,13.6,0.8769230769230769,2.7,-0.2
2014,Kris Humphries,8.391304347826088,18.2,0.927536231884058,4.1,0.7
2015,Kris Humphries,7.953125,15.4,0.71875,3.8,0.2
2016,Kris Humphries,6.471698113207547,13.1,0.7169811320754716,1.6,-0.2
2016,Kris Humphries,6.428571428571429,11.8,0.7142857142857143,0.7,-0.2
2016,Kris Humphries,7.25,13.5,1.0,0.0,0.0
2016,Kris Humphries,6.380952380952381,14.9,0.6666666666666666,0.9,0.0
2016,Kristaps Porzingis,14.27777777777778,17.7,1.6805555555555556,4.3,1.1
2017,Kristaps Porzingis,18.12121212121212,17.4,1.7878787878787878,4.5,1.2
2001,Kurt Thomas,10.38961038961039,16.9,1.2857142857142858,8.2,2.2
2002,Kurt Thomas,13.939024390243905,15.8,1.8658536585365852,6.5,1.2
2003,Kurt Thomas,14.0,16.7,1.7037037037037035,5.4,1.9
2004,Kurt Thomas,11.125,14.1,1.65,5.0,1.5
2007,Kurt Thomas,4.597014925373134,11.4,0.5223880597014925,2.9,0.0
2008,Kurt Thomas,6.328571428571428,14.2,0.6571428571428571,4.1,1.0
2008,Kurt Thomas,4.5,11.1,0.6428571428571429,1.1,0.1
2009,Kurt Thomas,4.341772151898734,14.0,0.5316455696202531,4.5,1.1
2002,Kwame Brown,4.526315789473684,11.2,0.7543859649122807,0.8,-0.3
2003,Kwame Brown,7.4125,13.6,1.375,2.5,-0.3
2004,Kwame Brown,10.87837837837838,15.7,1.891891891891892,4.9,0.8
2006,Kwame Brown,7.444444444444445,11.7,1.3888888888888888,3.6,0.2
2007,Kwame Brown,8.414634146341463,13.7,1.853658536585366,1.9,0.8
2015,Kyle Anderson,2.242424242424242,8.2,0.303030303030303,0.3,-0.1
2016,Kyle Anderson,4.487179487179487,12.9,0.7564102564102564,3.5,1.2
2017,Kyle Anderson,3.4166666666666665,12.5,0.5416666666666666,2.7,0.9
2004,Kyle Korver,4.45945945945946,10.1,0.5540540540540541,1.0,-0.1
2005,Kyle Korver,11.48780487804878,12.8,1.2926829268292683,6.6,2.9
2006,Kyle Korver,11.451219512195122,12.3,1.195121951219512,4.6,1.1
2007,Kyle Korver,14.41891891891892,14.2,1.5810810810810811,4.6,0.9
2008,Kyle Korver,9.866666666666667,12.8,1.0,4.2,0.9
2008,Kyle Korver,9.96,10.5,1.12,1.0,0.1
2008,Kyle Korver,9.82,14.2,0.94,3.2,0.8
2009,Kyle Korver,9.038461538461538,12.1,1.1538461538461535,3.7,1.0
2010,Kyle Korver,7.1923076923076925,13.9,0.8076923076923077,2.6,0.6
2011,Kyle Korver,8.304878048780488,13.0,0.7317073170731707,5.1,0.8
2012,Kyle Korver,8.138461538461538,13.6,0.8153846153846154,5.3,1.7
2013,Kyle Korver,10.945945945945946,13.9,0.945945945945946,6.4,2.7
2014,Kyle Korver,11.971830985915492,13.5,1.4366197183098592,5.9,2.5
2015,Kyle Korver,12.146666666666668,14.8,1.4266666666666667,7.5,3.3
2016,Kyle Korver,9.2375,9.7,1.225,4.1,1.1
2017,Kyle Korver,10.119402985074627,12.1,1.0298507462686568,3.7,0.8
2017,Kyle Korver,9.53125,10.9,1.25,1.6,0.4
2017,Kyle Korver,10.657142857142857,13.5,0.8285714285714286,2.0,0.4
2007,Kyle Lowry,5.6,18.3,1.2,0.5,0.2
2008,Kyle Lowry,9.646341463414634,14.3,1.548780487804878,3.4,0.8
2009,Kyle Lowry,7.584415584415584,14.4,1.5194805194805194,3.6,0.6
2009,Kyle Lowry,7.551020408163265,14.1,1.6122448979591837,1.8,0.1
2009,Kyle Lowry,7.642857142857143,15.0,1.3571428571428572,1.8,0.4
2010,Kyle Lowry,9.117647058823527,15.5,1.7058823529411764,4.3,1.4
2011,Kyle Lowry,13.48,16.5,2.1066666666666665,7.0,3.0
2012,Kyle Lowry,14.25531914893617,18.8,2.765957446808511,4.9,2.3
2013,Kyle Lowry,11.632352941176473,17.5,2.3088235294117645,5.6,2.9
2014,Kyle Lowry,17.936708860759495,20.1,2.4556962025316458,11.7,5.7
2015,Kyle Lowry,17.771428571428572,19.3,2.4714285714285715,7.1,3.4
2016,Kyle Lowry,21.22077922077922,22.2,2.9220779220779223,11.6,6.3
2017,Kyle Lowry,22.4,22.9,2.8833333333333333,10.1,4.9
2013,Kyle Singler,8.78048780487805,10.0,1.195121951219512,2.3,0.1
2014,Kyle Singler,9.560975609756095,11.8,0.9634146341463414,4.4,1.1
2015,Kyle Singler,6.0,8.5,0.6875,2.0,0.2
2015,Kyle Singler,7.12962962962963,9.4,0.7777777777777778,1.6,0.3
2015,Kyle Singler,3.6538461538461537,5.8,0.5,0.4,-0.1
2016,Kyle Singler,3.397058823529412,6.6,0.4705882352941176,1.1,-0.1
2017,Kyle Singler,2.75,5.9,0.34375,0.3,-0.4
2009,Kyle Weaver,5.339285714285714,10.2,1.2321428571428572,1.2,0.3
2012,Kyrie Irving,18.50980392156863,21.4,3.1372549019607843,4.1,2.1
2013,Kyrie Irving,22.45762711864407,21.4,3.23728813559322,5.3,2.8
2014,Kyrie Irving,20.816901408450704,20.1,2.676056338028169,6.7,3.3
2015,Kyrie Irving,21.706666666666667,21.5,2.48,10.4,3.7
2016,Kyrie Irving,19.641509433962263,19.9,2.339622641509434,5.0,1.5
2017,Kyrie Irving,25.22222222222222,23.0,2.5,8.9,2.9
2010,Kyrylo Fesenko,2.6122448979591835,9.7,0.4897959183673469,0.6,-0.1
2001,Lamar Odom,17.157894736842106,18.9,3.473684210526316,6.5,4.6
2002,Lamar Odom,13.06896551724138,13.7,3.3448275862068964,0.7,0.6
2003,Lamar Odom,14.571428571428571,14.6,2.857142857142857,2.2,1.0
2004,Lamar Odom,17.1375,18.5,2.95,8.4,4.0
2005,Lamar Odom,15.234375,17.3,2.515625,4.7,2.1
2006,Lamar Odom,14.825,17.0,2.6625,9.2,4.4
2007,Lamar Odom,15.892857142857142,16.1,2.9107142857142856,4.7,2.0
2008,Lamar Odom,14.207792207792208,16.9,2.0259740259740258,9.7,4.3
2009,Lamar Odom,11.346153846153848,16.6,1.7692307692307692,6.9,2.9
2010,Lamar Odom,10.75609756097561,15.9,1.829268292682927,7.7,3.3
2011,Lamar Odom,14.390243902439025,19.4,1.695121951219512,10.1,3.8
2012,Lamar Odom,6.64,9.2,1.04,0.3,-0.3
2016,Lamar Patterson,2.4,5.1,0.6571428571428571,0.2,-0.3
2007,LaMarcus Aldridge,8.968253968253968,17.1,0.6825396825396826,3.4,0.4
2008,LaMarcus Aldridge,17.763157894736842,18.5,1.6578947368421053,6.2,1.8
2009,LaMarcus Aldridge,18.14814814814815,19.1,1.4938271604938271,9.5,3.0
2010,LaMarcus Aldridge,17.858974358974358,18.2,1.3333333333333333,8.8,2.6
2011,LaMarcus Aldridge,21.839506172839503,21.5,1.8888888888888888,11.1,3.5
2012,LaMarcus Aldridge,21.654545454545456,22.7,2.018181818181818,7.0,2.2
2013,LaMarcus Aldridge,21.08108108108108,20.4,1.9324324324324325,7.2,2.0
2014,LaMarcus Aldridge,23.231884057971016,21.8,1.7826086956521738,7.5,1.5
2015,LaMarcus Aldridge,23.3943661971831,22.8,1.7183098591549295,8.6,1.4
